-0.0001176,-0.00016295,0.00071937,-0.00052035,-0.0014062,0.0001542,0.00023791,-0.00010398,0.00012338,-0.00042372,0.0016461,-4.7796e-05,0.00019834,-0.0018745,0.0024118,-0.0022977,-0.0061881,0.0022615,0.00065515,-0.00050798,-0.0020384,-0.0018207,-0.0028459,-0.0013792,-0.0031644,-0.0069525,0.0024345,0.0095803,0.0055369,0.0066815,0.008338,0.019244,0.0030492,-0.036887,-0.16929,-0.0367,-0.012096,-0.15951,-0.016712
-0.00026624,-0.00043564,0.0032299,-0.002046,-0.0024613,0.00047588,0.00050305,-0.00041658,0.0014145,-0.006583,0.0036318,0.01423,0.00013749,-0.005526,0.018255,-0.013342,-0.040636,0.003184,-0.00094119,-0.0033159,-0.012228,0.0025051,-0.0053439,-0.0010874,0.0017275,0.0017932,-0.0015291,-0.011634,-0.016831,-0.0070247,0.0049906,-0.0015207,-0.0047591,0.0072515,0.024835,-0.0022777,0.0024267,-0.0069474,-0.0023685
-4.5221e-06,-5.9749e-05,-1.2077e-05,-5.8566e-06,-5.8834e-06,-2.931e-05,-1.2714e-05,-2.4417e-05,-4.5703e-05,0.00046668,-0.00051213,0.00026365,-1.452e-05,-1.6955e-05,-0.00011072,-0.00016128,0.00011426,5.2678e-05,9.4811e-06,-0.0011116,-0.00055092,-0.00023737,-0.00046961,-0.00032967,0.00026324,-0.00018336,-7.816e-05,-0.00055832,-0.0010219,-0.00017115,0.00025402,0.00074528,-0.0011295,-0.0039586,-0.0022241,0.0027988,0.007522,0.069772,-0.92999
3.9805e-05,-6.4258e-05,7.7283e-06,-0.00053635,0.00024735,-0.00040988,0.00033758,-0.0029718,0.0021783,-0.004128,0.0034398,-0.0014992,-0.00033649,0.00039771,-0.022306,-0.0015122,0.00084371,0.010602,0.026366,-0.0070878,-0.01169,-0.013272,-0.03851,-0.021078,0.0087081,-0.0087405,0.00066203,-0.010134,-0.020871,0.030479,0.02349,0.016621,-0.002846,-0.027666,0.0067322,0.046887,0.038121,0.023591,0.02045
9.5935e-06,0.00015429,-4.6932e-05,-4.5688e-05,8.8384e-05,-6.317e-05,2.7836e-05,0.001371,-0.00031448,-0.00084902,-0.00090035,-0.0017501,-0.00011761,0.0036343,-0.0056657,-0.0013388,-0.0018538,0.00023445,0.0034178,-0.0063196,-0.0055964,-0.0061145,-0.0104,-0.0068629,-0.0033597,-0.012967,0.0061422,0.011362,-0.0026077,0.018737,-0.014709,0.047688,-0.0013702,0.12494,0.010595,-0.11076,-0.043176,-0.038944,-0.027492
4.1718e-06,0.00010288,-0.00011639,-0.000279,-0.00058,-0.0005656,0.00030486,-0.00033322,-0.00033453,0.00056958,-0.00044859,-0.0066993,7.7544e-05,0.00043639,-0.033661,-0.0017903,-0.013223,-0.0068453,0.0051573,-0.0029589,-0.034418,0.010074,0.017321,0.011741,-0.001806,0.0019078,0.0017119,-0.0012884,-0.0013903,-0.058526,0.0019447,-0.0073021,-0.00061137,0.00050272,-0.0056567,-0.015401,-0.010088,-0.0048673,7.9305e-05
-1.0456e-05,0.0001053,-7.6123e-06,-4.9206e-06,-3.7631e-06,0.00012715,2.9505e-05,5.1185e-05,1.2552e-05,-4.8627e-05,0.0006198,-0.00075407,1.8818e-05,-0.00019582,-0.00039707,0.00079457,0.0018816,-0.0015503,-0.0023664,-0.0040581,0.0012856,0.00099693,-0.00021805,-0.00051215,-0.00055364,-0.0045421,0.0011276,0.00060788,-0.0029751,0.001221,-0.0020282,-0.010846,-0.14669,-0.0031278,-0.0046053,-0.00092807,-0.020363,-0.0074771,0.0043047
-9.7728e-05,-0.00070382,-0.00040196,-0.00018602,-2.3075e-05,-0.0007096,-0.00010223,-0.0017165,-0.00093377,0.010241,-0.023185,0.0041394,1.8023e-05,0.0017023,0.0020217,-0.0030061,-0.0021701,-0.0011954,-0.0074208,-0.021751,-0.00061567,-0.0027605,-0.003117,0.0085902,-0.0037406,-0.030384,0.0030545,-0.0091068,-0.036812,-3.6799e-05,0.0049136,5.0666e-06,0.0034892,-0.010479,-0.0059203,0.0066883,0.015692,-0.003977,0.027155
5.5533e-06,-1.4203e-05,-3.9337e-05,4.2514e-05,-1.7355e-05,-8.3256e-05,-7.2598e-05,5.9895e-05,8.9713e-05,0.001205,0.0013438,0.0011546,-5.075e-05,-0.0012828,0.001945,7.8457e-05,0.003386,-0.0099408,0.0035266,0.0035529,0.00032405,-0.00056934,-0.00013151,-0.0015394,0.0030177,0.033538,-0.010693,0.065619,-0.06084,-0.0045836,0.0040995,-0.0033399,0.00019986,-0.00045371,-0.0017906,-0.0010397,0.010985,-0.00018688,0.0021785
1.6703e-05,-0.0020237,-0.000461,0.0010888,0.001183,0.015536,0.0017479,-0.00098154,3.8205e-05,0.00032704,-0.00092354,-0.0022463,5.9147e-05,-0.0013671,0.0022689,-0.0010093,-0.00031758,-0.017593,0.0081184,0.00049973,-0.0032043,-0.00057984,-0.0024119,-0.00064876,-0.00019949,-0.0035448,0.00098626,-0.0033895,0.00043962,-0.00051304,0.0011996,0.00026344,0.0010451,-0.00018639,-0.0005568,-5.6281e-05,0.0030189,0.00025337,0.00023484
1.0549e-05,-7.6403e-05,-0.00013019,1.2216e-05,9.239e-05,-0.00010036,-6.4467e-05,3.5913e-05,-0.00094547,0.0015574,-0.0011648,-0.0018961,-0.00013003,0.0088547,0.0058366,0.03072,-0.0065994,-0.0065308,-0.026605,0.032049,-0.027962,-0.0041267,-0.018438,-0.0048317,0.0024274,-0.0030515,-7.5142e-05,-0.0053643,-0.0082611,-0.00035609,-0.015148,0.043005,-0.0048522,-0.020486,0.0050168,0.015862,0.010225,0.015079,0.0063293
-2.2398e-06,0.00010533,8.9216e-05,1.269e-05,-0.00013673,0.00012162,1.4027e-05,-1.6753e-06,0.00030927,0.00035065,0.00094957,0.00056155,3.014e-06,-0.0016479,-0.00096158,-0.0034768,0.0018036,-0.00050357,0.0020517,-0.0011705,0.00097186,-0.00087374,-0.00025612,0.002378,-0.00090031,-0.0062634,0.00069201,0.0020241,-0.0088891,0.00097529,-0.0063644,0.024748,0.0097889,-0.027042,0.020083,0.06633,-0.22807,-0.10566,-0.035551
-7.06e-05,-0.00043703,0.00097555,-0.001191,0.0023068,-0.0011299,0.0025233,-0.0056764,0.0031573,-0.024278,-0.012619,-0.012802,0.00028308,0.0026321,0.004269,0.0036704,0.0016229,-0.0053274,-0.0020632,0.0004865,0.0040427,0.0017664,0.0054478,0.0017472,-0.0022876,0.0016515,0.00074069,0.0050889,-0.00016403,-0.001266,0.0001496,-0.004287,0.001191,-0.00036257,-0.0036644,0.00055402,-0.0090895,-0.0097978,-0.010849
4.5939e-05,5.1434e-06,-8.8831e-05,-0.00019353,-0.00015681,3.5111e-05,-1.8602e-05,-0.00033365,-0.00010062,0.00034638,-0.00014178,-0.00020262,0.00015528,-0.0012853,-0.00078008,0.00087699,0.0019547,-0.00011271,-0.0012449,-0.0015474,0.0067492,0.075569,-0.028351,-0.0028551,-0.0036396,-0.0045627,0.00054114,0.0043897,0.00098806,-0.00050151,0.00059958,0.0030632,0.0026977,0.0032466,-0.00081665,0.00044782,-0.00050341,0.00059288,-0.0012123
