0.87002
0.38837
2.1484
0.40162
1.8522
0.99998
0.46756
0.46629
0.7517
0.36333
0.46314
1.7386
0.097569
0.28758
0.4014
0.98745
0.58897
0.033318
1.1861
0.68506
0.93127
0.10385
0.49548
0.38061
0.85104
0.18253
0.12678
0.97999
0.92828
0.70137
1.2421
0.97218
0.66101
0.55885
0.567
0.5
0.64947
0.5
2.074
0.39604
0.95295
